customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MonthlyCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
1709-EJDOX,Female,No,Yes,Yes,47,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,948.9,No
4316-XCSLJ,Male,No,No,Yes,17,50.3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,846.8,No
8610-WFCJF,Female,No,Yes,Yes,49,95.6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,4783.5,Yes
9693-XMUOB,Male,Yes,Yes,No,59,50.25,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2997.45,No
0383-CLDDA,Female,No,No,No,69,85.35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),5897.4,No
4905-JEFDW,Male,No,No,No,11,41.6,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,470.6,Yes
2709-UQGNP,Male,No,No,No,10,51.65,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,524.5,No
3549-ZTMNH,Male,No,Yes,Yes,12,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),269.65,No
7881-INRLC,Male,No,No,No,45,100.85,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),4740.0,Yes
8033-ATFAS,Female,No,Yes,Yes,39,59.85,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,2341.5,No
1635-NZATJ,Male,Yes,Yes,No,71,25.45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1789.65,No
0562-HKHML,Male,No,Yes,Yes,71,23.9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1626.4,No
8277-RVRSV,Female,No,Yes,Yes,33,24.15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),800.3,No
9943-VSZUV,Male,Yes,No,No,67,75.7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,5060.85,No
0117-LFRMW,Male,No,Yes,Yes,37,40.2,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),1448.8,Yes
6172-FECYY,Male,No,Yes,Yes,49,84.5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,4254.85,Yes
7054-ENNGU,Female,No,Yes,No,9,50.85,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,466.6,No
1455-HFBXA,Male,No,Yes,No,52,91.6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),4627.8,No
9402-CXWPL,Female,No,No,No,70,98.9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,6838.6,No
1628-BIZYP,Male,No,No,No,1,85.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,No
1965-AKTSX,Female,Yes,No,No,14,78.95,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1101.85,Yes
0082-LDZUE,Male,No,No,No,1,44.3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,No
4786-UKSNZ,Male,No,No,No,1,20.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,Yes
5343-SGUBI,Female,No,No,No,52,80.2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,4297.6,No
0856-NAOES,Male,No,No,No,6,60.9,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,414.1,No
1976-AZZPJ,Male,No,Yes,No,7,34.2,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,256.6,No
7248-VZQLC,Female,Yes,No,No,47,85.2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),3969.35,Yes
6156-UZDLF,Female,No,No,No,26,87.15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),2274.1,No
3099-OONVS,Male,No,Yes,Yes,25,54.3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,1296.8,No
9500-WBGRP,Male,No,No,No,69,19.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,1268.85,No
5183-KLYEM,Female,No,No,No,72,112.75,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),8192.6,No
5144-PQCDZ,Male,No,No,No,4,19.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,59.25,No
8514-VZHEB,Male,No,Yes,Yes,59,19.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1147.85,No
6625-IUTTT,Male,No,No,No,67,65.55,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),4361.55,No
9355-NPPFS,Female,Yes,No,No,26,78.8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2006.1,No
0068-FIGTF,Female,No,No,No,27,78.2,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,2078.95,No
5965-GGPRW,Male,No,Yes,Yes,72,105.25,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),7609.75,No
8035-PWSEV,Female,No,No,No,6,89.25,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,487.05,No
2236-HILPA,Male,No,Yes,Yes,62,20.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1218.45,No
1840-BIUOG,Male,No,No,No,20,68.7,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,1416.2,No
1356-MKYSK,Male,No,No,No,6,78.65,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),483.3,No
6080-LNESI,Male,No,No,No,51,24.75,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1234.6,No
1830-IPXVJ,Female,No,Yes,Yes,61,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1311.6,No
5828-DWPIL,Male,Yes,Yes,No,62,89.1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,5618.3,No
8398-TBIYD,Female,No,No,No,72,84.7,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),6185.15,No
0011-IGKFF,Male,Yes,Yes,No,13,98.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1237.85,Yes
4192-GORJT,Male,No,Yes,No,5,94.45,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,498.1,Yes
6496-SLWHQ,Male,Yes,No,No,3,105.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,294.45,Yes
9912-GVSEQ,Female,Yes,Yes,No,26,93.85,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,2381.55,Yes
2931-FSOHN,Male,Yes,No,No,13,59.9,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,788.35,No
9418-RUKPH,Female,No,Yes,Yes,38,19.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,756.4,No
5383-MMTWC,Female,Yes,Yes,No,8,84.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,613.4,Yes
9971-ZWPBF,Male,Yes,Yes,Yes,34,108.9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3625.2,No
4712-AUQZO,Male,No,No,No,18,33.6,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,550.35,No
9711-FJTBX,Male,No,Yes,Yes,56,85.85,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,4793.8,No
2908-ZTPNF,Female,No,No,No,36,34.85,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),1267.2,No
7240-ETPTR,Female,No,Yes,No,9,48.75,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,442.2,Yes
2202-CUYXZ,Male,No,No,No,1,84.85,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,Yes
5995-OIGLP,Male,No,No,No,12,56.65,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,654.85,Yes
8421-WZOOW,Female,Yes,Yes,Yes,57,95.3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),5567.45,No
6261-RCVNS,Female,No,No,No,42,73.9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),3160.55,Yes
7951-QKZPL,Female,No,Yes,Yes,33,24.5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,740.3,Yes
1414-YADCW,Male,No,Yes,No,70,84.6,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),5706.2,No
8756-RDDLT,Female,No,No,No,68,44.95,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,3085.35,No
2862-PFNIK,Male,No,No,Yes,1,24.7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,No
5816-QVHRX,Female,No,No,No,37,100.3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),3541.4,No
4430-YHXGG,Female,No,No,Yes,4,25.45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,84.2,No
6888-SBYAI,Male,No,No,No,1,50.7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,No
7395-XWZOY,Male,No,No,No,20,55.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1165.55,No
7169-YWAMK,Male,No,Yes,Yes,72,68.4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),4855.35,No
3640-PHQXK,Female,No,No,No,31,89.9,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,2806.9,Yes
6877-LGWXO,Male,Yes,Yes,No,18,78.55,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,1422.65,Yes
6859-RKMZJ,Male,No,Yes,No,11,55.05,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),608.15,No
2729-VNVAP,Female,No,Yes,Yes,33,19.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),641.35,No
2957-JIRMN,Female,Yes,No,No,62,84.45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,4959.15,No
2049-BAFNW,Female,No,No,No,1,35.9,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,35.9,No
3842-QTGDL,Male,No,Yes,No,16,80.75,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1321.3,No
7163-OCEQI,Male,No,Yes,Yes,22,78.65,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,1663.75,No
9782-LGXMC,Female,No,Yes,Yes,49,61.75,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),3024.15,No
5975-BAICR,Male,No,Yes,Yes,36,63.7,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),2188.5,No
8019-ENHXU,Male,No,Yes,No,42,99.45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,4138.05,Yes
5167-GBFRE,Male,Yes,No,No,4,25.2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.5,Yes
9033-EOXWV,Female,No,No,No,12,74.05,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,872.65,Yes
4673-KKSLS,Female,No,No,No,31,87.6,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,2724.25,No
4853-OITSN,Male,No,Yes,No,5,89.15,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,413.25,No
9800-OUIGR,Male,No,Yes,Yes,66,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1374.2,No
1324-NLTJE,Female,Yes,No,No,15,55.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),757.1,Yes
2324-EFHVG,Male,No,No,No,64,104.4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),6692.65,No
7094-MSZAO,Male,No,Yes,Yes,10,20.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),218.5,No
1522-VVDMG,Male,No,Yes,Yes,7,89.75,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,608.8,Yes
6907-CQGPN,Male,No,No,No,29,34.3,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,1004.75,No
0780-XNZFN,Male,No,No,No,57,20.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1125.6,No
0239-OXEXL,Female,No,No,No,46,84.25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,3847.6,No
2675-IJRGJ,Male,No,No,No,53,19.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),978.0,No
7049-GKVZY,Female,No,No,No,17,79.85,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),1387.35,No
8577-QSOCG,Female,No,Yes,Yes,38,20.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,746.05,No
3721-CNZHX,Male,No,No,No,15,19.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,304.6,No
0212-ISBBF,Female,No,No,No,22,50.35,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1098.85,No
9185-TQCVP,Male,No,Yes,No,14,85.15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1139.2,Yes
3585-YNADK,Female,No,Yes,No,57,74.6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),4368.95,No
5271-DBYSJ,Male,Yes,No,No,11,79.15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),827.7,No
1099-GODLO,Female,No,Yes,Yes,1,20.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,No
6828-HMKWP,Male,No,Yes,Yes,12,21.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),262.05,No
5567-WSELE,Male,Yes,Yes,No,3,94.6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,279.55,Yes
1472-TNCWL,Male,No,No,Yes,36,94.7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3512.5,No
8063-RJYNF,Male,No,No,No,16,94.25,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1483.25,Yes
0687-ZVTHB,Male,No,Yes,Yes,65,72.45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),4653.85,Yes
2080-GKCWQ,Male,No,No,No,2,74.95,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,151.75,No
9661-ACXBS,Female,No,No,No,42,105.2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,4400.75,Yes
2193-SFWQW,Male,No,Yes,Yes,72,111.95,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),8033.1,No
5656-JAMLX,Male,No,No,No,62,19.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1253.65,No
3462-BJQQA,Female,No,No,No,6,89.75,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,552.65,No
0442-TDYUO,Male,No,Yes,No,48,20.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,1036.0,No
6733-LRIZX,Male,No,No,No,35,108.95,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,4025.5,No
9503-XJUME,Male,No,No,Yes,52,19.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),928.4,No
4367-NHWMM,Female,No,No,No,1,24.9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,No
3727-RJMEO,Male,No,Yes,No,6,82.85,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,460.25,Yes
3779-OSWCF,Female,No,Yes,No,71,93.2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),6506.15,No
6736-DHUQI,Female,No,Yes,Yes,67,84.8,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),5598.3,No
3915-ODIYG,Male,Yes,No,No,60,71.75,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,4374.55,No
1360-RCYRT,Male,No,Yes,Yes,23,30.35,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),678.75,No
2724-FJDYW,Male,No,No,Yes,39,54.85,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),2191.7,No
4451-RWASJ,Male,No,Yes,Yes,15,19.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,239.75,No
6646-VRFOL,Male,Yes,Yes,No,53,103.85,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5485.5,Yes
3460-TJBWI,Male,No,Yes,Yes,24,24.2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,609.05,No
5917-HBSDW,Female,No,Yes,Yes,37,19.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,683.75,No
5685-IIXLY,Female,No,Yes,Yes,5,83.6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,404.2,Yes
5671-UUNXD,Female,Yes,Yes,No,50,100.65,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,5189.75,No
0956-ACVZC,Female,No,No,No,54,94.1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),5060.9,No
2325-NBPZG,Female,No,No,No,3,74.55,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,233.65,No
4250-ZBWLV,Male,No,No,No,68,108.45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,7176.55,Yes
4482-FTFFX,Male,No,No,No,5,56.15,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,291.45,No
8859-DZTGQ,Male,No,No,No,33,20.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,689.75,No
0440-MOGPM,Female,No,No,No,41,80.55,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,3263.9,No
0020-JDNXP,Female,No,Yes,Yes,34,61.25,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,1993.2,No
3752-CQSJI,Female,No,Yes,Yes,13,20.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,254.5,No
5025-GOOKI,Female,No,No,No,20,18.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),347.65,No
4698-KVLLG,Female,Yes,No,No,51,19.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),967.9,No
5095-AESKG,Female,No,Yes,No,3,91.5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),242.95,Yes
2887-JPYLU,Female,No,No,Yes,41,45.2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1841.9,No
4770-QAZXN,Female,No,No,No,13,19.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),232.1,No
4896-CPRPF,Male,No,Yes,Yes,35,25.45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),809.25,No
1871-MOWRM,Male,No,Yes,No,12,80.85,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),866.45,Yes
9714-EDSUC,Male,No,No,No,4,94.9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,360.55,No
2027-OAQQC,Female,No,No,No,43,49.05,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),2076.2,Yes
0282-NVSJS,Female,Yes,Yes,Yes,12,29.3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,355.9,No
9090-SGQXL,Male,Yes,Yes,No,68,105.3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,7299.65,Yes
6595-YGXIT,Male,Yes,No,No,25,88.95,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,2291.2,Yes
7353-YOWFP,Female,No,No,No,7,20.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,129.15,No
9835-ZIITK,Male,Yes,Yes,No,66,110.85,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,7491.75,Yes
8008-ESFLK,Female,No,Yes,No,53,110.5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,5835.5,No
7537-CBQUZ,Male,Yes,No,No,63,109.4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),7031.45,No
1555-DJEQW,Female,No,Yes,Yes,70,114.2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),7723.9,Yes
5649-TJHOV,Male,Yes,Yes,No,27,36.5,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),1032.0,Yes
0519-XUZJU,Female,No,No,No,1,70.75,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,Yes
3363-EWLGO,Female,No,No,No,5,19.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,109.6,No
4750-UKWJK,Female,Yes,Yes,No,37,19.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,727.8,No
6338-AVWCY,Male,No,No,No,3,40.15,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,130.75,Yes
1689-YQBYY,Female,No,No,Yes,12,76.6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,893.0,No
4487-ZYJZK,Female,No,Yes,Yes,38,19.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),763.1,No
2959-FENLU,Female,No,No,No,9,85.3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),781.4,No
0708-LGSMF,Male,No,Yes,No,13,65.85,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,902.25,No
9253-QXKBE,Male,Yes,Yes,No,29,94.45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2653.65,Yes
7634-HLQJR,Female,No,Yes,Yes,47,20.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1016.7,No
0487-RPVUM,Male,No,Yes,No,61,99.4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),5943.65,No
4079-ULGFR,Male,No,No,No,16,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,275.7,No
2516-XSJKX,Female,No,Yes,Yes,41,78.45,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,3126.45,No
0057-QBUQH,Female,No,No,Yes,43,25.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,1070.15,No
9445-SZLCH,Female,No,Yes,Yes,36,97.35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),3457.9,Yes
6599-SFQVE,Female,No,No,No,6,55.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,340.4,No
